Date;Time;SootA;SootLDSA;SootM;SootN;temperature;humidity;CO2;room_press;occupancy
08.02.2023;09:32; 2,13 ; 0,50 ; 0,23 ; 0,04 ; 22,95 ; 16,45 ; 477,27 ; 1 010,41 ;1,0
08.02.2023;09:37; 2,21 ; 0,51 ; 0,20 ; 0,05 ; 22,96 ; 16,48 ; 476,52 ; 1 010,42 ;1,0
08.02.2023;09:42; 2,52 ; 0,59 ; 0,16 ; 0,06 ; 22,99 ; 16,47 ; 477,12 ; 1 010,39 ;2,0
08.02.2023;09:47; 2,59 ; 0,60 ; 0,16 ; 0,07 ; 23,01 ; 16,72 ; 492,03 ; 1 010,27 ;2,0
08.02.2023;09:52; 2,44 ; 0,57 ; 0,15 ; 0,06 ; 23,04 ; 16,93 ; 507,68 ; 1 010,23 ;2,0
08.02.2023;09:57; 2,36 ; 0,55 ; 0,21 ; 0,05 ; 23,07 ; 17,02 ; 513,25 ; 1 010,24 ;2,0
08.02.2023;10:02; 2,43 ; 0,57 ; 0,18 ; 0,06 ; 23,10 ; 17,06 ; 517,59 ; 1 010,19 ;2,0
08.02.2023;10:07; 2,36 ; 0,55 ; 0,19 ; 0,05 ; 23,13 ; 17,03 ; 522,01 ; 1 010,32 ;2,0
08.02.2023;10:12; 2,92 ; 0,68 ; 0,35 ; 0,06 ; 23,15 ; 17,02 ; 526,80 ; 1 010,27 ;2,0
08.02.2023;10:17; 3,01 ; 0,70 ; 0,40 ; 0,06 ; 23,18 ; 16,97 ; 525,83 ; 1 010,25 ;2,0
08.02.2023;10:22; 3,06 ; 0,71 ; 0,20 ; 0,08 ; 23,21 ; 16,93 ; 524,72 ; 1 010,27 ;2,0
08.02.2023;10:27; 3,45 ; 0,80 ; 0,16 ; 0,10 ; 23,23 ; 16,86 ; 522,12 ; 1 010,22 ;2,0
08.02.2023;10:32; 3,79 ; 0,88 ; 0,16 ; 0,12 ; 23,24 ; 16,80 ; 521,74 ; 1 010,13 ;2,0
08.02.2023;10:37; 3,61 ; 0,84 ; 0,15 ; 0,12 ; 23,26 ; 16,72 ; 519,79 ; 1 010,23 ;2,0
08.02.2023;10:42; 4,26 ; 0,99 ; 0,25 ; 0,11 ; 23,27 ; 16,70 ; 520,57 ; 1 010,13 ;2,0
08.02.2023;10:47; 4,84 ; 1,13 ; 0,26 ; 0,13 ; 23,28 ; 16,71 ; 520,97 ; 1 010,13 ;2,0
08.02.2023;10:52; 5,29 ; 1,23 ; 0,28 ; 0,15 ; 23,29 ; 16,71 ; 519,44 ; 1 009,95 ;2,0
08.02.2023;10:57; 6,68 ; 1,55 ; 0,36 ; 0,19 ; 23,30 ; 16,69 ; 513,61 ; 1 009,92 ;1,0
08.02.2023;11:02; 7,77 ; 1,81 ; 0,47 ; 0,20 ; 23,30 ; 16,68 ; 515,30 ; 1 009,84 ;2,0
08.02.2023;11:07; 7,19 ; 1,67 ; 0,46 ; 0,18 ; 23,31 ; 16,96 ; 537,24 ; 1 009,76 ;3,0
08.02.2023;11:12; 6,04 ; 1,40 ; 0,38 ; 0,16 ; 23,34 ; 17,50 ; 568,56 ; 1 009,61 ;3,0
08.02.2023;11:17; 5,19 ; 1,21 ; 0,34 ; 0,13 ; 23,38 ; 17,43 ; 564,12 ; 1 009,48 ;1,0
08.02.2023;11:22; 4,08 ; 0,95 ; 0,28 ; 0,10 ; 23,36 ; 16,95 ; 528,37 ; 1 009,44 ;0,0
08.02.2023;11:27; 3,80 ; 0,88 ; 0,36 ; 0,08 ; 23,35 ; 16,88 ; 518,26 ; 1 009,33 ;1,0
08.02.2023;11:32; 3,63 ; 0,84 ; 0,30 ; 0,08 ; 23,35 ; 16,88 ; 507,76 ; 1 009,21 ;1,0
08.02.2023;11:37; 3,17 ; 0,74 ; 0,30 ; 0,07 ; 23,35 ; 16,78 ; 503,56 ; 1 009,06 ;1,0
08.02.2023;11:42; 2,87 ; 0,67 ; 0,28 ; 0,06 ; 23,34 ; 16,83 ; 499,25 ; 1 008,98 ;1,0
08.02.2023;11:47; 2,57 ; 0,60 ; 0,24 ; 0,05 ; 23,33 ; 16,89 ; 501,77 ; 1 008,81 ;1,0
08.02.2023;11:52; 2,42 ; 0,56 ; 0,23 ; 0,05 ; 23,31 ; 16,65 ; 485,48 ; 1 008,74 ;1,0
08.02.2023;11:57; 2,58 ; 0,60 ; 0,22 ; 0,06 ; 23,29 ; 16,71 ; 494,02 ; 1 008,65 ;1,0
08.02.2023;12:02; 2,52 ; 0,59 ; 0,16 ; 0,06 ; 23,28 ; 16,74 ; 493,76 ; 1 008,59 ;1,0
08.02.2023;12:07; 2,28 ; 0,53 ; 0,18 ; 0,05 ; 23,27 ; 16,76 ; 492,27 ; 1 008,49 ;2,0
08.02.2023;12:12; 2,12 ; 0,49 ; 0,27 ; 0,04 ; 23,28 ; 16,89 ; 517,05 ; 1 008,41 ;3,0
08.02.2023;12:17; 2,15 ; 0,50 ; 0,16 ; 0,05 ; 23,29 ; 16,94 ; 523,92 ; 1 008,26 ;2,0
08.02.2023;12:22; 2,15 ; 0,50 ; 0,35 ; 0,03 ; 23,30 ; 17,14 ; 545,81 ; 1 008,10 ;2,0
08.02.2023;12:27; 2,38 ; 0,55 ; 0,30 ; 0,04 ; 23,32 ; 17,26 ; 564,19 ; 1 008,00 ;2,0
08.02.2023;12:32; 2,41 ; 0,56 ; 0,28 ; 0,04 ; 23,34 ; 17,32 ; 576,43 ; 1 007,99 ;2,0
08.02.2023;12:37; 3,08 ; 0,72 ; 0,48 ; 0,05 ; 23,36 ; 17,32 ; 586,43 ; 1 007,85 ;2,0
08.02.2023;12:42; 2,64 ; 0,61 ; 0,34 ; 0,05 ; 23,38 ; 17,24 ; 584,13 ; 1 007,79 ;2,0
08.02.2023;12:47; 2,78 ; 0,65 ; 0,28 ; 0,06 ; 23,41 ; 17,09 ; 571,13 ; 1 007,79 ;2,0
08.02.2023;12:52; 3,06 ; 0,71 ; 0,31 ; 0,06 ; 23,43 ; 16,95 ; 566,89 ; 1 007,56 ;2,0
08.02.2023;12:57; 3,21 ; 0,75 ; 0,39 ; 0,06 ; 23,44 ; 16,89 ; 562,19 ; 1 007,47 ;2,0
08.02.2023;13:02; 3,38 ; 0,79 ; 0,36 ; 0,07 ; 23,46 ; 16,89 ; 562,96 ; 1 007,37 ;2,0
08.02.2023;13:07; 3,50 ; 0,81 ; 0,40 ; 0,07 ; 23,47 ; 16,94 ; 566,32 ; 1 007,24 ;1,0
08.02.2023;13:12; 3,37 ; 0,78 ; 0,43 ; 0,06 ; 23,47 ; 16,78 ; 555,05 ; 1 007,06 ;2,0
08.02.2023;13:17; 2,96 ; 0,69 ; 0,37 ; 0,05 ; 23,47 ; 16,97 ; 559,89 ; 1 006,94 ;2,0
08.02.2023;13:22; 3,07 ; 0,71 ; 0,39 ; 0,05 ; 23,48 ; 17,06 ; 554,40 ; 1 006,81 ;2,0
08.02.2023;13:27; 2,75 ; 0,64 ; 0,29 ; 0,05 ; 23,49 ; 17,01 ; 549,60 ; 1 006,72 ;2,0
08.02.2023;13:32; 2,86 ; 0,67 ; 0,31 ; 0,05 ; 23,47 ; 16,88 ; 532,77 ; 1 006,63 ;1,0
08.02.2023;13:37; 2,74 ; 0,64 ; 0,40 ; 0,05 ; 23,46 ; 16,73 ; 519,47 ; 1 006,53 ;1,0
08.02.2023;13:42; 2,79 ; 0,65 ; 0,47 ; 0,04 ; 23,44 ; 16,57 ; 507,79 ; 1 006,29 ;1,0
08.02.2023;13:47; 2,89 ; 0,67 ; 0,41 ; 0,05 ; 23,43 ; 16,42 ; 495,24 ; 1 006,21 ;1,0
08.02.2023;13:52; 3,06 ; 0,71 ; 0,33 ; 0,06 ; 23,41 ; 16,34 ; 488,83 ; 1 006,07 ;1,0
08.02.2023;13:57; 2,98 ; 0,69 ; 0,35 ; 0,05 ; 23,39 ; 16,29 ; 484,05 ; 1 005,99 ;1,0
08.02.2023;14:02; 3,62 ; 0,84 ; 0,60 ; 0,06 ; 23,38 ; 16,27 ; 482,55 ; 1 005,87 ;1,0
08.02.2023;14:07; 3,90 ; 0,91 ; 0,56 ; 0,06 ; 23,36 ; 16,23 ; 479,07 ; 1 005,70 ;1,0
08.02.2023;14:12; 3,40 ; 0,79 ; 0,44 ; 0,06 ; 23,35 ; 16,17 ; 476,27 ; 1 005,55 ;1,0
08.02.2023;14:17; 3,42 ; 0,80 ; 0,49 ; 0,06 ; 23,34 ; 16,12 ; 476,59 ; 1 005,53 ;1,0
08.02.2023;14:22; 3,39 ; 0,79 ; 0,47 ; 0,06 ; 23,34 ; 16,10 ; 475,91 ; 1 005,42 ;2,0
08.02.2023;14:27; 3,26 ; 0,76 ; 0,43 ; 0,06 ; 23,33 ; 16,21 ; 484,86 ; 1 005,31 ;2,0
08.02.2023;14:32; 3,28 ; 0,76 ; 0,77 ; 0,04 ; 23,34 ; 16,38 ; 501,44 ; 1 005,14 ;2,0
08.02.2023;14:37; 3,18 ; 0,74 ; 0,56 ; 0,05 ; 23,35 ; 16,44 ; 509,47 ; 1 004,99 ;3,0
08.02.2023;14:42; 3,41 ; 0,79 ; 0,53 ; 0,05 ; 23,36 ; 16,49 ; 516,67 ; 1 004,80 ;2,0
08.02.2023;14:47; 3,32 ; 0,77 ; 0,42 ; 0,06 ; 23,37 ; 16,50 ; 514,89 ; 1 004,68 ;1,0
08.02.2023;14:52; 3,22 ; 0,75 ; 0,40 ; 0,06 ; 23,38 ; 16,38 ; 507,68 ; 1 004,57 ;1,0
08.02.2023;14:57; 2,78 ; 0,65 ; 0,35 ; 0,05 ; 23,39 ; 16,28 ; 496,79 ; 1 004,39 ;1,0
08.02.2023;15:02; 2,76 ; 0,64 ; 0,36 ; 0,05 ; 23,40 ; 16,22 ; 491,83 ; 1 004,21 ;1,0
08.02.2023;15:07; 2,69 ; 0,63 ; 0,33 ; 0,05 ; 23,40 ; 16,20 ; 492,03 ; 1 004,10 ;1,0
08.02.2023;15:12; 2,53 ; 0,59 ; 0,33 ; 0,04 ; 23,39 ; 16,18 ; 491,01 ; 1 003,86 ;1,0
08.02.2023;15:17; 2,43 ; 0,57 ; 0,50 ; 0,03 ; 23,39 ; 16,14 ; 487,19 ; 1 003,71 ;1,0
08.02.2023;15:22; 2,55 ; 0,59 ; 0,36 ; 0,04 ; 23,38 ; 16,07 ; 483,07 ; 1 003,51 ;1,0
08.02.2023;15:27; 2,21 ; 0,51 ; 0,31 ; 0,04 ; 23,38 ; 16,02 ; 486,33 ; 1 003,23 ;1,0
08.02.2023;15:32; 2,20 ; 0,51 ; 0,33 ; 0,04 ; 23,38 ; 15,97 ; 481,75 ; 1 003,19 ;1,0
08.02.2023;15:37; 2,62 ; 0,61 ; 0,64 ; 0,03 ; 23,38 ; 15,92 ; 480,76 ; 1 003,00 ;1,0
08.02.2023;15:42; 2,00 ; 0,47 ; 0,33 ; 0,03 ; 23,37 ; 15,89 ; 479,26 ; 1 002,92 ;1,0
08.02.2023;15:47; 2,19 ; 0,51 ; 0,30 ; 0,04 ; 23,37 ; 15,83 ; 476,54 ; 1 002,70 ;1,0
08.02.2023;15:52; 3,71 ; 0,86 ; 0,79 ; 0,05 ; 23,36 ; 15,85 ; 477,74 ; 1 002,58 ;1,0
08.02.2023;15:57; 2,21 ; 0,51 ; 0,52 ; 0,03 ; 23,36 ; 15,83 ; 477,92 ; 1 002,36 ;2,0
08.02.2023;16:02; 2,44 ; 0,57 ; 0,37 ; 0,04 ; 23,37 ; 15,92 ; 482,45 ; 1 002,33 ;2,0
08.02.2023;16:07; 2,38 ; 0,55 ; 0,34 ; 0,04 ; 23,37 ; 15,81 ; 471,30 ; 1 002,30 ;0,0
08.02.2023;16:12; 2,59 ; 0,60 ; 0,43 ; 0,04 ; 23,37 ; 15,92 ; 471,06 ; 1 002,18 ;1,0
08.02.2023;16:17; 3,22 ; 0,75 ; 0,44 ; 0,06 ; 23,38 ; 16,11 ; 481,71 ; 1 002,09 ;1,0
08.02.2023;16:22; 7,60 ; 1,77 ; 0,60 ; 0,17 ; 23,37 ; 16,17 ; 490,10 ; 1 001,99 ;1,0
08.02.2023;16:27; 13,00 ; 3,02 ; 1,08 ; 0,29 ; 23,37 ; 16,24 ; 495,57 ; 1 001,81 ;1,0
08.02.2023;16:32; 16,81 ; 3,91 ; 1,81 ; 0,32 ; 23,37 ; 16,25 ; 498,87 ; 1 001,64 ;1,0
08.02.2023;16:37; 18,36 ; 4,27 ; 2,42 ; 0,32 ; 23,37 ; 16,25 ; 499,29 ; 1 001,47 ;1,0
08.02.2023;16:42; 20,21 ; 4,70 ; 3,13 ; 0,32 ; 23,36 ; 16,20 ; 486,96 ; 1 001,35 ;2,0
08.02.2023;16:47; 26,47 ; 6,15 ; 5,15 ; 0,37 ; 23,37 ; 16,40 ; 512,23 ; 1 001,23 ;2,0
08.02.2023;16:52; 28,47 ; 6,62 ; 5,52 ; 0,40 ; 23,39 ; 16,55 ; 533,90 ; 1 001,14 ;3,0
08.02.2023;16:57; 30,89 ; 7,18 ; 4,66 ; 0,50 ; 23,40 ; 16,60 ; 537,63 ; 1 001,05 ;1,0
08.02.2023;17:02; 32,24 ; 7,50 ; 1,84 ; 0,93 ; 23,41 ; 16,54 ; 530,21 ; 1 000,89 ;1,0
08.02.2023;17:07; 31,98 ; 7,44 ; 0,70 ; 1,46 ; 23,41 ; 16,50 ; 522,43 ; 1 000,81 ;1,0
08.02.2023;17:12; 29,77 ; 6,92 ; 0,53 ; 1,50 ; 23,40 ; 16,39 ; 511,35 ; 1 000,68 ;1,0
08.02.2023;17:17; 26,02 ; 6,05 ; 0,48 ; 1,29 ; 23,40 ; 16,32 ; 508,55 ; 1 000,49 ;1,0
08.02.2023;17:22; 22,10 ; 5,14 ; 0,44 ; 1,05 ; 23,39 ; 16,28 ; 502,44 ; 1 000,33 ;1,0
08.02.2023;17:27; 18,15 ; 4,22 ; 0,39 ; 0,83 ; 23,38 ; 16,27 ; 498,41 ; 1 000,31 ;1,0
08.02.2023;17:32; 14,48 ; 3,37 ; 0,38 ; 0,59 ; 23,37 ; 16,25 ; 498,57 ; 1 000,20 ;1,0
08.02.2023;17:37; 11,75 ; 2,73 ; 0,36 ; 0,45 ; 23,37 ; 16,24 ; 502,18 ; 999,89 ;1,0
08.02.2023;17:42; 9,38 ; 2,18 ; 0,31 ; 0,34 ; 23,35 ; 16,21 ; 494,73 ; 999,82 ;1,0
08.02.2023;17:47; 7,72 ; 1,80 ; 0,29 ; 0,26 ; 23,35 ; 16,25 ; 491,84 ; 999,74 ;1,0
08.02.2023;17:52; 6,51 ; 1,51 ; 0,34 ; 0,18 ; 23,35 ; 16,29 ; 494,64 ; 999,65 ;1,0
08.02.2023;17:57; 5,32 ; 1,24 ; 0,32 ; 0,14 ; 23,35 ; 16,32 ; 492,31 ; 999,49 ;1,0
08.02.2023;18:02; 4,86 ; 1,13 ; 0,34 ; 0,12 ; 23,34 ; 16,28 ; 487,57 ; 999,38 ;1,0
08.02.2023;18:07; 4,33 ; 1,01 ; 0,38 ; 0,09 ; 23,34 ; 16,33 ; 491,84 ; 999,17 ;1,0
08.02.2023;18:12; 3,90 ; 0,91 ; 0,42 ; 0,08 ; 23,33 ; 16,37 ; 492,68 ; 998,93 ;1,0
08.02.2023;18:17; 3,51 ; 0,82 ; 0,39 ; 0,07 ; 23,34 ; 16,42 ; 495,48 ; 998,72 ;1,0
08.02.2023;18:22; 3,56 ; 0,83 ; 0,55 ; 0,06 ; 23,34 ; 16,44 ; 500,70 ; 998,48 ;1,0
08.02.2023;18:27; 3,17 ; 0,74 ; 0,47 ; 0,05 ; 23,33 ; 16,36 ; 464,84 ; 998,46 ;0,0
08.02.2023;18:32; 2,86 ; 0,66 ; 0,50 ; 0,04 ; 23,31 ; 16,31 ; 454,70 ; 998,28 ;0,0
08.02.2023;18:37; 2,71 ; 0,63 ; 0,44 ; 0,04 ; 23,29 ; 16,28 ; 443,88 ; 998,06 ;0,0
08.02.2023;18:42; 2,59 ; 0,60 ; 0,52 ; 0,04 ; 23,27 ; 16,30 ; 435,59 ; 997,85 ;0,0
08.02.2023;18:47; 2,54 ; 0,59 ; 0,42 ; 0,04 ; 23,26 ; 16,30 ; 430,33 ; 997,65 ;0,0
08.02.2023;18:52; 2,44 ; 0,57 ; 0,39 ; 0,04 ; 23,24 ; 16,32 ; 427,49 ; 997,47 ;0,0
08.02.2023;18:57; 2,46 ; 0,57 ; 0,39 ; 0,04 ; 23,23 ; 16,35 ; 424,14 ; 997,37 ;0,0
08.02.2023;19:02; 2,48 ; 0,58 ; 0,38 ; 0,04 ; 23,22 ; 16,38 ; 420,60 ; 997,29 ;0,0
08.02.2023;19:07; 2,56 ; 0,60 ; 0,40 ; 0,04 ; 23,20 ; 16,42 ; 419,67 ; 997,13 ;0,0
08.02.2023;19:12; 2,47 ; 0,57 ; 0,33 ; 0,04 ; 23,19 ; 16,47 ; 414,67 ; 996,94 ;0,0
08.02.2023;19:17; 2,50 ; 0,58 ; 0,46 ; 0,04 ; 23,18 ; 16,51 ; 419,12 ; 996,77 ;1,0
08.02.2023;19:22; 2,45 ; 0,57 ; 0,47 ; 0,03 ; 23,17 ; 16,70 ; 434,08 ; 996,64 ;1,0
08.02.2023;19:27; 2,47 ; 0,57 ; 0,71 ; 0,03 ; 23,17 ; 16,80 ; 435,18 ; 996,51 ;0,0
08.02.2023;19:32; 2,34 ; 0,54 ; 0,53 ; 0,03 ; 23,17 ; 16,79 ; 428,37 ; 996,41 ;0,0
08.02.2023;19:37; 2,48 ; 0,58 ; 0,47 ; 0,04 ; 23,16 ; 16,78 ; 425,95 ; 996,22 ;0,0
08.02.2023;19:42; 2,61 ; 0,61 ; 0,51 ; 0,04 ; 23,16 ; 16,79 ; 421,85 ; 996,08 ;0,0
08.02.2023;19:47; 2,55 ; 0,59 ; 0,45 ; 0,04 ; 23,15 ; 16,80 ; 421,19 ; 995,96 ;0,0
08.02.2023;19:52; 2,47 ; 0,57 ; 0,45 ; 0,04 ; 23,14 ; 16,81 ; 419,53 ; 995,84 ;0,0
08.02.2023;19:57; 2,44 ; 0,57 ; 0,54 ; 0,03 ; 23,14 ; 16,83 ; 418,18 ; 995,66 ;0,0
08.02.2023;20:02; 2,36 ; 0,55 ; 0,43 ; 0,03 ; 23,14 ; 16,85 ; 416,83 ; 995,61 ;0,0
08.02.2023;20:07; 2,35 ; 0,55 ; 0,41 ; 0,04 ; 23,13 ; 16,87 ; 414,16 ; 995,44 ;0,0
08.02.2023;20:12; 2,39 ; 0,56 ; 0,34 ; 0,04 ; 23,12 ; 16,89 ; 413,85 ; 995,25 ;0,0
08.02.2023;20:17; 2,31 ; 0,54 ; 0,43 ; 0,03 ; 23,12 ; 16,92 ; 413,93 ; 995,10 ;0,0
08.02.2023;20:22; 2,27 ; 0,53 ; 0,47 ; 0,03 ; 23,11 ; 16,95 ; 413,51 ; 994,91 ;0,0
08.02.2023;20:27; 2,25 ; 0,52 ; 0,39 ; 0,03 ; 23,11 ; 16,98 ; 412,49 ; 994,89 ;0,0
08.02.2023;20:32; 2,31 ; 0,54 ; 0,43 ; 0,03 ; 23,11 ; 17,00 ; 413,94 ; 994,70 ;0,0
08.02.2023;20:37; 2,31 ; 0,54 ; 0,37 ; 0,04 ; 23,10 ; 17,01 ; 414,95 ; 994,58 ;0,0
08.02.2023;20:42; 2,28 ; 0,53 ; 0,66 ; 0,03 ; 23,10 ; 17,03 ; 414,92 ; 994,47 ;0,0
08.02.2023;20:47; 2,32 ; 0,54 ; 0,45 ; 0,03 ; 23,10 ; 17,04 ; 413,73 ; 994,35 ;0,0
08.02.2023;20:52; 2,25 ; 0,52 ; 0,45 ; 0,03 ; 23,09 ; 17,08 ; 415,17 ; 994,48 ;0,0
08.02.2023;20:57; 2,23 ; 0,52 ; 0,48 ; 0,03 ; 23,09 ; 17,11 ; 415,68 ; 994,58 ;0,0
08.02.2023;21:02; 2,29 ; 0,53 ; 0,41 ; 0,03 ; 23,09 ; 17,15 ; 416,37 ; 994,60 ;0,0
08.02.2023;21:07; 2,23 ; 0,52 ; 0,43 ; 0,03 ; 23,09 ; 17,20 ; 413,88 ; 994,55 ;0,0
08.02.2023;21:12; 2,24 ; 0,52 ; 0,39 ; 0,03 ; 23,08 ; 17,24 ; 416,11 ; 994,68 ;0,0
08.02.2023;21:17; 2,25 ; 0,52 ; 0,35 ; 0,04 ; 23,09 ; 17,28 ; 416,38 ; 994,61 ;0,0
08.02.2023;21:22; 2,11 ; 0,49 ; 0,32 ; 0,03 ; 23,08 ; 17,32 ; 411,77 ; 994,62 ;0,0
08.02.2023;21:27; 2,15 ; 0,50 ; 0,32 ; 0,03 ; 23,08 ; 17,35 ; 414,11 ; 994,55 ;0,0
08.02.2023;21:32; 2,12 ; 0,49 ; 0,36 ; 0,03 ; 23,08 ; 17,37 ; 415,01 ; 994,39 ;0,0
08.02.2023;21:37; 2,29 ; 0,53 ; 0,45 ; 0,03 ; 23,08 ; 17,38 ; 417,21 ; 994,36 ;0,0
08.02.2023;21:42; 2,20 ; 0,51 ; 0,52 ; 0,03 ; 23,08 ; 17,38 ; 412,66 ; 994,33 ;0,0
08.02.2023;21:47; 2,08 ; 0,48 ; 0,35 ; 0,03 ; 23,08 ; 17,35 ; 410,62 ; 994,21 ;0,0
08.02.2023;21:52; 2,16 ; 0,50 ; 0,38 ; 0,03 ; 23,08 ; 17,30 ; 411,43 ; 994,03 ;0,0
08.02.2023;21:57; 2,07 ; 0,48 ; 0,36 ; 0,03 ; 23,08 ; 17,21 ; 411,98 ; 993,91 ;0,0
08.02.2023;22:02; 1,92 ; 0,45 ; 0,41 ; 0,03 ; 23,08 ; 17,10 ; 412,88 ; 993,73 ;0,0
08.02.2023;22:07; 1,88 ; 0,44 ; 0,38 ; 0,03 ; 23,08 ; 17,00 ; 414,47 ; 993,53 ;0,0
08.02.2023;22:12; 1,86 ; 0,43 ; 0,33 ; 0,03 ; 23,07 ; 16,92 ; 414,19 ; 993,34 ;0,0
08.02.2023;22:17; 1,99 ; 0,46 ; 0,34 ; 0,03 ; 23,08 ; 16,87 ; 412,61 ; 993,35 ;0,0
08.02.2023;22:22; 1,85 ; 0,43 ; 0,39 ; 0,02 ; 23,08 ; 16,82 ; 412,72 ; 993,40 ;0,0
08.02.2023;22:27; 1,83 ; 0,43 ; 0,30 ; 0,03 ; 23,08 ; 16,77 ; 412,67 ; 993,38 ;0,0
08.02.2023;22:32; 1,80 ; 0,42 ; 0,28 ; 0,03 ; 23,08 ; 16,73 ; 411,68 ; 993,41 ;0,0
08.02.2023;22:37; 1,83 ; 0,43 ; 0,30 ; 0,03 ; 23,08 ; 16,72 ; 410,37 ; 993,43 ;0,0
08.02.2023;22:42; 1,89 ; 0,44 ; 0,29 ; 0,03 ; 23,07 ; 16,72 ; 411,30 ; 993,35 ;0,0
08.02.2023;22:47; 2,38 ; 0,55 ; 0,57 ; 0,03 ; 23,07 ; 16,71 ; 412,80 ; 993,34 ;0,0
08.02.2023;22:52; 1,93 ; 0,45 ; 0,36 ; 0,03 ; 23,06 ; 16,70 ; 412,67 ; 993,25 ;0,0
08.02.2023;22:57; 1,80 ; 0,42 ; 0,24 ; 0,03 ; 23,06 ; 16,69 ; 413,32 ; 993,20 ;0,0
08.02.2023;23:02; 2,16 ; 0,50 ; 0,35 ; 0,03 ; 23,06 ; 16,69 ; 414,28 ; 993,10 ;0,0
08.02.2023;23:07; 1,97 ; 0,46 ; 0,37 ; 0,03 ; 23,05 ; 16,69 ; 411,49 ; 993,08 ;0,0
08.02.2023;23:12; 2,01 ; 0,47 ; 0,33 ; 0,03 ; 23,05 ; 16,69 ; 413,76 ; 993,12 ;0,0
08.02.2023;23:17; 2,06 ; 0,48 ; 0,30 ; 0,03 ; 23,04 ; 16,69 ; 410,91 ; 993,12 ;0,0
08.02.2023;23:22; 1,98 ; 0,46 ; 0,35 ; 0,03 ; 23,04 ; 16,72 ; 412,76 ; 992,98 ;0,0
08.02.2023;23:27; 2,02 ; 0,47 ; 0,35 ; 0,03 ; 23,03 ; 16,74 ; 410,47 ; 992,93 ;0,0
08.02.2023;23:32; 2,01 ; 0,47 ; 0,37 ; 0,03 ; 23,02 ; 16,76 ; 410,95 ; 992,90 ;0,0
08.02.2023;23:37; 1,82 ; 0,42 ; 0,59 ; 0,02 ; 23,01 ; 16,77 ; 409,78 ; 992,75 ;0,0
08.02.2023;23:42; 1,92 ; 0,45 ; 0,33 ; 0,03 ; 23,01 ; 16,79 ; 408,75 ; 992,64 ;0,0
08.02.2023;23:47; 1,98 ; 0,46 ; 0,33 ; 0,03 ; 23,00 ; 16,82 ; 410,74 ; 992,45 ;0,0
08.02.2023;23:52; 1,96 ; 0,46 ; 0,34 ; 0,03 ; 22,99 ; 16,81 ; 408,22 ; 992,40 ;0,0
08.02.2023;00:00; 1,92 ; 0,45 ; 0,27 ; 0,03 ; 22,97 ; 16,81 ; 411,26 ; 992,36 ;0,0
09.02.2023;00:02; 1,88 ; 0,44 ; 0,30 ; 0,03 ; 22,97 ; 16,81 ; 410,77 ; 992,30 ;0,0
09.02.2023;00:07; 1,81 ; 0,42 ; 0,36 ; 0,03 ; 22,96 ; 16,83 ; 412,00 ; 992,21 ;0,0
09.02.2023;00:12; 1,81 ; 0,42 ; 0,32 ; 0,03 ; 22,96 ; 16,82 ; 413,31 ; 992,09 ;0,0
09.02.2023;00:17; 1,67 ; 0,39 ; 0,24 ; 0,03 ; 22,95 ; 16,80 ; 409,41 ; 991,96 ;0,0
09.02.2023;00:22; 1,70 ; 0,40 ; 0,29 ; 0,03 ; 22,95 ; 16,76 ; 411,52 ; 991,55 ;0,0
09.02.2023;00:27; 1,66 ; 0,39 ; 0,38 ; 0,02 ; 22,94 ; 16,74 ; 412,72 ; 991,35 ;0,0
09.02.2023;00:32; 1,73 ; 0,40 ; 0,31 ; 0,03 ; 22,94 ; 16,72 ; 408,49 ; 991,20 ;0,0
09.02.2023;00:37; 1,60 ; 0,37 ; 0,27 ; 0,02 ; 22,93 ; 16,72 ; 409,06 ; 991,09 ;0,0
09.02.2023;00:42; 1,65 ; 0,38 ; 0,22 ; 0,03 ; 22,93 ; 16,71 ; 410,97 ; 991,00 ;0,0
09.02.2023;00:47; 1,70 ; 0,40 ; 0,26 ; 0,03 ; 22,93 ; 16,70 ; 413,02 ; 990,85 ;0,0
09.02.2023;00:52; 1,64 ; 0,38 ; 0,29 ; 0,02 ; 22,93 ; 16,69 ; 409,11 ; 990,73 ;0,0
09.02.2023;00:57; 1,67 ; 0,39 ; 0,33 ; 0,02 ; 22,93 ; 16,69 ; 411,22 ; 990,67 ;0,0
09.02.2023;01:02; 1,62 ; 0,38 ; 0,31 ; 0,02 ; 22,92 ; 16,69 ; 411,35 ; 990,58 ;0,0
09.02.2023;01:07; 1,62 ; 0,38 ; 0,28 ; 0,02 ; 22,91 ; 16,69 ; 408,06 ; 990,48 ;0,0
09.02.2023;01:12; 1,68 ; 0,39 ; 0,26 ; 0,03 ; 22,91 ; 16,69 ; 409,39 ; 990,42 ;0,0
09.02.2023;01:17; 1,56 ; 0,36 ; 0,25 ; 0,02 ; 22,90 ; 16,69 ; 407,22 ; 990,31 ;0,0
09.02.2023;01:22; 1,59 ; 0,37 ; 0,32 ; 0,02 ; 22,90 ; 16,69 ; 412,01 ; 990,20 ;0,0
09.02.2023;01:27; 1,62 ; 0,38 ; 0,27 ; 0,02 ; 22,89 ; 16,68 ; 409,76 ; 990,16 ;0,0
09.02.2023;01:32; 1,62 ; 0,38 ; 0,32 ; 0,02 ; 22,90 ; 16,68 ; 410,88 ; 990,13 ;0,0
